,tweet_created,tweet_id,full_text,cleaned_text,sentiment_confidence,sentiment,sentiment_encoded
9624,2015-08-06 20:17:40 -0700,6.29491569977004e+17,"RT @MzDivah67: From watching the #GOPDebates it seems to me like #BlackLivesDontMatter  Bashing PBO over his ""failed policies"" is more impo…",from watching the gopdebates it seems to me like blacklivesdontmatter bashing pbo over his failed policies is more impo…,0.6237,Negative,0
9625,2015-08-06 20:17:38 -0700,6.294915616681533e+17,"RT @SupermanHotMale: I lived here in Florida for 8 years under Jeb w bush and I swear, no more... #GopDebates",i lived here in florida for 8 years under jeb w bush and i swear no more gopdebates,1.0,Negative,0
9626,2015-08-06 20:17:37 -0700,6.294915583294915e+17,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio :united_states: gopdebate g…,0.6633,Positive,4
9627,2015-08-06 20:17:37 -0700,6.294915575031235e+17,RT @RWSurferGirl: I need to order another green apple martini to process what the hell just happened. 🇺🇸 #GOPDebate  #GOPDebates,i need to order another green apple martini to process what the hell just happened :united_states: gopdebate gopdebates,1.0,Negative,0
9628,2015-08-06 20:17:35 -0700,6.29491549961855e+17,It's a beautiful night in #Hollywood! If you've been watching the #GOPdebates and playing… https://t.co/HMPJwnCESe,it is a beautiful night in hollywood if you have been watching the gopdebates and playing… ,0.3321,Positive,4
9629,2015-08-06 20:17:30 -0700,6.294915276439634e+17,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",it is very disappointing that fox news is not conducting a fair  balanced debate :united_states: gopdebate gopdebates,1.0,Negative,0
9631,2015-08-06 20:17:28 -0700,6.294915203458744e+17,"RT @RWSurferGirl: I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair &amp; Balanced"" at all. 🇺🇸 #GOPDebat…",i would really like to see how long each candidate was given to speak it did not seem fair  balanced at all :united_states: gopdebat…,0.6702,Negative,0
9632,2015-08-06 20:17:20 -0700,6.294914856632279e+17,"#GOPDebates part 2. Surprisingly good. #Trump2016 belligerent, some good points made by others. All came across as human, except Cuz.",gopdebates part 2 surprisingly good trump2016 belligerent some good points made by others all came across as human except cuz,0.6512,Positive,4
9633,2015-08-06 20:17:11 -0700,6.294914479564186e+17,"RT @RWSurferGirl: I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair &amp; Balanced"" at all. 🇺🇸 #GOPDebat…",i would really like to see how long each candidate was given to speak it did not seem fair  balanced at all :united_states: gopdebat…,1.0,Negative,0
9634,2015-08-06 20:17:10 -0700,6.294914451838116e+17,"RT @MzDivah67: From watching the #GOPDebates it seems to me like #BlackLivesDontMatter  Bashing PBO over his ""failed policies"" is more impo…",from watching the gopdebates it seems to me like blacklivesdontmatter bashing pbo over his failed policies is more impo…,0.6778,Negative,0
9635,2015-08-06 20:17:10 -0700,6.294914451378422e+17,@karsynnicole I would love to see side-by-side resumes of Carly and Hillary. #GOPDebates,i would love to see sidebyside resumes of carly and hillary gopdebates,1.0,Neutral,2
9636,2015-08-06 20:17:09 -0700,6.29491438623916e+17,"Watching the #GOPDebates on tape delay: isn't the overtime buzzer the same as the one from Jeopardy's ""Daily Double""?",watching the gopdebates on tape delay is not the overtime buzzer the same as the one from jeopardys daily double,0.3636,Neutral,2
9637,2015-08-06 20:17:08 -0700,6.294914364514058e+17,RT @bryanlvt: I want Trump to run as an independent. I want to see an army of pissed off women give him some much deserved humility #GOPDeb…,i want trump to run as an independent i want to see an army of pissed off women give him some much deserved humility gopdeb…,1.0,Negative,0
9638,2015-08-06 20:17:06 -0700,6.294914282682163e+17,"RT @RWSurferGirl: I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair &amp; Balanced"" at all. 🇺🇸 #GOPDebat…",i would really like to see how long each candidate was given to speak it did not seem fair  balanced at all :united_states: gopdebat…,0.7047,Negative,0
9639,2015-08-06 20:17:03 -0700,6.294914153624699e+17,"RT @SalMasekela: Senator Cruz, any word from God? Just spit out my tequila. Damn you Megyn Kelly, it was the expensive kind. #GOPDebates",senator cruz any word from god just spit out my tequila damn you megyn kelly it was the expensive kind gopdebates,0.6691,Negative,0
9640,2015-08-06 20:17:00 -0700,6.294914044237332e+17,"RT @SupermanHotMale: I lived here in Florida for 8 years under Jeb w bush and I swear, no more... #GopDebates",i lived here in florida for 8 years under jeb w bush and i swear no more gopdebates,0.6786,Negative,0
9641,2015-08-06 20:16:56 -0700,6.294913851550802e+17,#GOPDebates ---&gt; Final @TheDailyShow Greatest transition ever. #JonVoyage,gopdebates  final greatest transition ever jonvoyage,0.6667,Neutral,2
9642,2015-08-06 20:16:55 -0700,6.294913839932826e+17,RT @Disruptepreneur: Wow. My primary source of entertainment for the next six months has been cemented. #GOPDebates #SoExciting,wow my primary source of entertainment for the next six months has been cemented gopdebates soexciting,1.0,Positive,4
9643,2015-08-06 20:16:55 -0700,6.294913815311196e+17,RT @SupermanHotMale: And the winner is... The Koch Brothers #GopDebates,and the winner is the koch brothers gopdebates,0.6559,Neutral,2
9644,2015-08-06 20:16:49 -0700,6.29491358848299e+17,I predict the #GOPDebates will see the present poll leader drop 3-5 points in the polls thus entering a +/- 1-2 point three way tie.,i predict the gopdebates will see the present poll leader drop 35 points in the polls thus entering a  12 point three way tie,1.0,Neutral,2
9645,2015-08-06 20:16:48 -0700,6.294913535634596e+17,He attacked a Fox female. she ain't liberal media. There's a difference. Hi Franklin.:) #GOPDebates https://t.co/ke33SK3jCW,he attacked a fox female she is not liberal media there is a difference hi franklin gopdebates ,1.0,Negative,0
9646,2015-08-06 20:16:48 -0700,6.294913522590474e+17,"RT @RWSurferGirl: I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair &amp; Balanced"" at all. 🇺🇸 #GOPDebat…",i would really like to see how long each candidate was given to speak it did not seem fair  balanced at all :united_states: gopdebat…,1.0,Negative,0
9647,2015-08-06 20:16:48 -0700,6.294913517935698e+17,"RT @RWSurferGirl: I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair &amp; Balanced"" at all. 🇺🇸 #GOPDebat…",i would really like to see how long each candidate was given to speak it did not seem fair  balanced at all :united_states: gopdebat…,0.3333,Negative,0
9648,2015-08-06 20:16:46 -0700,6.294913457705779e+17,This #GopDebates makes me realize we have to raise the standards of who we let our kids listen to.,this gopdebates makes me realize we have to raise the standards of who we let our kids listen to,0.6697,Negative,0
9649,2015-08-06 20:16:40 -0700,6.294913185579049e+17,"RT @RWSurferGirl: I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair &amp; Balanced"" at all. 🇺🇸 #GOPDebat…",i would really like to see how long each candidate was given to speak it did not seem fair  balanced at all :united_states: gopdebat…,1.0,Negative,0
9650,2015-08-06 20:16:40 -0700,6.294913174631014e+17,RT @Disruptepreneur: Wow. My primary source of entertainment for the next six months has been cemented. #GOPDebates #SoExciting,wow my primary source of entertainment for the next six months has been cemented gopdebates soexciting,0.369,Positive,4
9651,2015-08-06 20:16:37 -0700,6.294913069228196e+17,RT @RWSurferGirl: I need to order another green apple martini to process what the hell just happened. 🇺🇸 #GOPDebate  #GOPDebates,i need to order another green apple martini to process what the hell just happened :united_states: gopdebate gopdebates,0.6706,Negative,0
9652,2015-08-06 20:16:35 -0700,6.294912984503009e+17,"RT @cjcmichel: And China has as many mentions as Honduras. Priorities, man. #GOPDebates",and china has as many mentions as honduras priorities man gopdebates,0.6759999999999999,Neutral,2
9653,2015-08-06 20:16:34 -0700,6.29491294428074e+17,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",it is very disappointing that fox news is not conducting a fair  balanced debate :united_states: gopdebate gopdebates,1.0,Negative,0
9654,2015-08-06 20:16:24 -0700,6.294912500438385e+17,@marcorubio  was a fail if u think he helped himself pls give me a cable show #gopdebates,was a fail if you think he helped himself pls give me a cable show gopdebates,0.6667,Negative,0
9655,2015-08-06 20:16:21 -0700,6.294912388702331e+17,Trump and Ben Carson stood out #GopDebates,trump and ben carson stood out gopdebates,1.0,Positive,4
9656,2015-08-06 20:16:18 -0700,6.294912285438484e+17,RT @monaeltahawy: Seriously: GOP voters think God talks to presidential candidates? #ChristianBrotherhood #GOPDebates,seriously gop voters think god talks to presidential candidates christianbrotherhood gopdebates,1.0,Negative,0
9657,2015-08-06 20:16:18 -0700,6.294912272351928e+17,"RT @RWSurferGirl: I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair &amp; Balanced"" at all. 🇺🇸 #GOPDebat…",i would really like to see how long each candidate was given to speak it did not seem fair  balanced at all :united_states: gopdebat…,1.0,Negative,0
9658,2015-08-06 20:16:17 -0700,6.294912211660431e+17,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,is it just me or does anyone else want to punch chris wallace in the face gopdebate gopdebates :united_states:,1.0,Negative,0
9659,2015-08-06 20:16:12 -0700,6.294912017759027e+17,RT @MashUpRich: Who will have the bigger boobs? #Hooterspageant on FoxSports1 or #GOPdebates on FOX News? http://t.co/ZoztDd3MVx,who will have the bigger boobs hooterspageant on foxsports1 or gopdebates on fox news ,1.0,Negative,0
9660,2015-08-06 20:16:09 -0700,6.294911899310981e+17,"#GOPDebates - put all of those men on stage in one body and you still don't have one decent President. 
#IStandWithObama
#Hillary2016",gopdebates  put all of those men on stage in one body and you still do not have one decent president istandwithobama hillary2016,0.3365,Negative,0
9661,2015-08-06 20:16:08 -0700,6.294911863072195e+17,RT @RWSurferGirl: I need to order another green apple martini to process what the hell just happened. 🇺🇸 #GOPDebate  #GOPDebates,i need to order another green apple martini to process what the hell just happened :united_states: gopdebate gopdebates,0.6703,Neutral,2
9662,2015-08-06 20:16:07 -0700,6.29491179428692e+17,"Big night between #GOPDebates &amp; #JonVoyage. I'm heading to 30 Rock to get you the highlights, plus anything you missed on @FirstLookMSNBC!",big night between gopdebates  jonvoyage i am heading to 30 rock to get you the highlights plus anything you missed on,0.6774,Positive,4
9663,2015-08-06 20:16:05 -0700,6.294911707630797e+17,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,jeb bush reminds me of elevator music you hear it but you do not listen :united_states: gopdebate gopdebates,1.0,Negative,0
9664,2015-08-06 20:16:04 -0700,6.294911688463524e+17,RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,why does not chris wallace ask the other politicans about their finances and where their money comes from :united_states: gopdebate …,0.6888,Negative,0
9665,2015-08-06 20:16:03 -0700,6.294911618209874e+17,RT @RWSurferGirl: I need to order another green apple martini to process what the hell just happened. 🇺🇸 #GOPDebate  #GOPDebates,i need to order another green apple martini to process what the hell just happened :united_states: gopdebate gopdebates,1.0,Negative,0
9666,2015-08-06 20:16:01 -0700,6.294911550010819e+17,RT @jsn2007: What ever happened to the answers to how they were gonna take care of vets? #GOPDebates,what ever happened to the answers to how they were going to take care of vets gopdebates,0.6433,Negative,0
9667,2015-08-06 20:16:00 -0700,6.294911508360069e+17,"RT @RWSurferGirl: I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair &amp; Balanced"" at all. 🇺🇸 #GOPDebat…",i would really like to see how long each candidate was given to speak it did not seem fair  balanced at all :united_states: gopdebat…,0.6847,Neutral,2
9668,2015-08-06 20:15:57 -0700,6.294911373430292e+17,I can't believe I watched #foxnews for two hours. #GOPDebates #GOPDebate,i can not believe i watched foxnews for two hours gopdebates gopdebate,1.0,Negative,0
9669,2015-08-06 20:15:55 -0700,6.294911309089997e+17,@iDanielTX Have any of the democrat candidates pledged to secure a future and homeland for whites? #GOPDebates http://t.co/1SaWLh33hl,have any of the democrat candidates pledged to secure a future and homeland for whites gopdebates ,0.6782,Negative,0
9670,2015-08-06 20:15:55 -0700,6.294911305523323e+17,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",it is very disappointing that fox news is not conducting a fair  balanced debate :united_states: gopdebate gopdebates,1.0,Negative,0
